cell,time_s,current_A,voltage_V,soc,capacity_ah,contact_resistance_ohm,negative_gradient_mol_m3,positive_gradient_mol_m3,negative_overpotential_V,positive_overpotential_V,total_overpotential_V
Cell 3,1530.0,0.0,3.795126402547504,0.5426950354609933,4.7,0.022,-0.6344793650823704,1111.4208776284104,0.0,0.0,0.0
Cell 3,1540.0,0.0,3.795473005832201,0.5426950354609933,4.7,0.022,-0.5252476463756466,1079.4338871228247,0.0,0.0,0.0
Cell 3,1550.0,0.0,3.795806273172261,0.5426950354609933,4.7,0.022,-0.4339720225252677,1048.3648550666876,0.0,0.0,0.0
Cell 3,1560.0,0.0,3.796126868209057,0.5426950354609933,4.7,0.022,-0.3584189585999411,1018.1864074462028,0.0,0.0,0.0
Cell 3,1570.0,0.0,3.7964354238311433,0.5426950354609933,4.7,0.022,-0.29560054487592424,988.8715426277995,0.0,0.0,0.0
Cell 3,1580.0,0.0,3.7967325320780225,0.5426950354609933,4.7,0.022,-0.24357386457995744,960.3945503061113,0.0,0.0,0.0
Cell 3,1590.0,0.0,3.7970187324395845,0.5426950354609933,4.7,0.022,-0.20068438819725998,932.7311620395849,0.0,0.0,0.0
Cell 3,1600.0,0.0,3.7972945270626703,0.5426950354609933,4.7,0.022,-0.16584771282578004,905.8582128023081,0.0,0.0,0.0
Cell 3,1610.0,0.0,3.797560385373286,0.5426950354609933,4.7,0.022,-0.13829755590995774,879.7534333696094,0.0,0.0,0.0
Cell 3,1620.0,0.0,3.7978167683019475,0.5426950354609933,4.7,0.022,-0.11656563174619805,854.39432758576,0.0,0.0,0.0
Cell 3,1630.0,0.0,3.7980641212198796,0.5426950354609933,4.7,0.022,-0.0989767038008722,829.7586136125974,0.0,0.0,0.0
Cell 3,1640.0,0.0,3.7983028851273146,0.5426950354609933,4.7,0.022,-0.08325642232375685,805.8237493854285,0.0,0.0,0.0
Cell 3,1650.0,0.0,3.798533262739702,0.5426950354609933,4.7,0.022,-0.07468442014578613,782.5774616228664,0.0,0.0,0.0
Cell 3,1660.0,0.0,3.7987556961027518,0.5426950354609933,4.7,0.022,-0.06960683891156805,759.9964088290726,0.0,0.0,0.0
Cell 3,1670.0,0.0,3.7989705660719597,0.5426950354609933,4.7,0.022,-0.06587831188153359,738.0596703685478,0.0,0.0,0.0
Cell 3,1680.0,0.0,3.799178248767358,0.5426950354609933,4.7,0.022,-0.06095405214000493,716.74626424491,0.0,0.0,0.0
Cell 3,1690.0,0.0,3.7993790224201938,0.5426950354609933,4.7,0.022,-0.05510874212268391,696.0393231422859,0.0,0.0,0.0
Cell 3,1700.0,0.0,3.7995729690045525,0.5426950354609933,4.7,0.022,-0.05485444589066901,675.9305265621078,0.0,0.0,0.0
Cell 3,1710.0,0.0,3.7997605137024095,0.5426950354609933,4.7,0.022,-0.05453965961714857,656.3961531753885,0.0,0.0,0.0
Cell 3,1720.0,0.0,3.799941944485099,0.5426950354609933,4.7,0.022,-0.05280206066890969,637.4184673660129,0.0,0.0,0.0
Cell 3,1730.0,0.0,3.800117551105312,0.5426950354609933,4.7,0.022,-0.04786140464784694,618.9795831635347,0.0,0.0,0.0
Cell 3,1740.0,0.0,3.8002874309940458,0.5426950354609933,4.7,0.022,-0.04373422181379283,601.069686796367,0.0,0.0,0.0
Cell 3,1750.0,0.0,3.8004517973289453,0.5426950354609933,4.7,0.022,-0.040465950609359425,583.6740827070607,0.0,0.0,0.0
Cell 3,1760.0,0.0,3.8006109031815134,0.5426950354609933,4.7,0.022,-0.036569316376699135,566.7764125692629,0.0,0.0,0.0
Cell 3,1770.0,0.0,3.800764948011885,0.5426950354609933,4.7,0.022,-0.03203598899926874,550.3626338861286,0.0,0.0,0.0
Cell 3,1780.0,0.0,3.800914121668785,0.5426950354609933,4.7,0.022,-0.02693808792901109,534.4191651439105,0.0,0.0,0.0
Cell 3,1790.0,0.0,3.8010585745011163,0.5426950354609933,4.7,0.022,-0.021955223575787386,518.9337238433363,0.0,0.0,0.0
Cell 3,1800.0,0.0,3.8011984524537707,0.5426950354609933,4.7,0.022,-0.017790791902370984,503.8943755129512,0.0,0.0,0.0
Cell 3,1800.0000000000002,1.25,3.7710923293563203,0.5426950354609933,4.7,0.022,-0.017790791902370984,503.8943755129512,0.026931555541784637,-0.0031745675556657344,-0.030106123097450373
Cell 3,1810.0,1.25,3.766544185682091,0.5419562647754141,4.7,0.022,-72.0672574271739,674.9965547341999,0.02692706956530548,-0.0031756753689034193,-0.0301027449342089
Cell 3,1820.0,1.25,3.7636530678295994,0.5412174940898349,4.7,0.022,-103.19527161654696,775.6072199444679,0.026925036699309107,-0.0031764298632096337,-0.03010146656251874
Cell 3,1830.0,1.25,3.7614324136868538,0.5404787234042557,4.7,0.022,-125.8363279177538,847.8267351246104,0.02692349219086177,-0.0031770348451976875,-0.03010052703605946
Cell 3,1840.0,1.25,3.7595641620328584,0.5397399527186766,4.7,0.022,-143.7878512358402,905.1685019517172,0.026922203365718305,-0.003177560725213358,-0.030099764090931663
Cell 3,1850.0,1.25,3.7579196181938728,0.5390011820330973,4.7,0.022,-158.37483185434394,953.0934198951727,0.026921084768102718,-0.0031780363177179925,-0.03009912108582071
Cell 3,1860.0,1.25,3.756423172426215,0.5382624113475182,4.7,0.022,-170.43392362556187,994.7839380645237,0.02692008703479956,-0.003178479347419852,-0.030098566382219413
Cell 3,1870.0,1.25,3.755034675507955,0.5375236406619389,4.7,0.022,-180.42466374600917,1031.9335799996043,0.026919185188765796,-0.0031788991411195035,-0.0300980843298853
Cell 3,1880.0,1.25,3.753731246991925,0.5367848699763598,4.7,0.022,-188.67968584077607,1065.5121044484622,0.02691836385043123,-0.0031793008412212384,-0.030097664691652468
Cell 3,1890.0,1.25,3.7524959762163546,0.5360460992907805,4.7,0.022,-195.4981750285151,1096.232100792673,0.02691761151264851,-0.003179688345429023,-0.030097299858077534
Cell 3,1900.0,1.25,3.7513156818964943,0.5353073286052014,4.7,0.022,-201.1339990268716,1124.6451574089224,0.026916919792921785,-0.0031800647952585936,-0.03009698458818038
Cell 3,1910.0,1.25,3.7501809896250786,0.5345685579196222,4.7,0.022,-205.79034086560569,1151.1431390100406,0.026916282793618213,-0.0031804324103436145,-0.030096715203961826
Cell 3,1920.0,1.25,3.7490851065400332,0.533829787234043,4.7,0.022,-209.63463590375613,1176.0096505779802,0.0269156961926579,-0.0031807927737152295,-0.03009648896637313
Cell 3,1930.0,1.25,3.7480229756213914,0.5330910165484638,4.7,0.022,-212.80559934171833,1199.4553729704203,0.026915156700371156,-0.0031811470384572704,-0.030096303738828427
Cell 3,1940.0,1.25,3.746990299924776,0.5323522458628847,4.7,0.022,-215.42041930647974,1221.657726090496,0.0269146616847941,-0.0031814962102374414,-0.03009615789503154
Cell 3,1950.0,1.25,3.745983485115568,0.5316134751773054,4.7,0.022,-217.5760567899306,1242.763873773467,0.026914209096074986,-0.0031818411432859785,-0.030096050239360964
Cell 3,1960.0,1.25,3.744999540274862,0.5308747044917262,4.7,0.022,-219.35307666577864,1262.8951974903102,0.02691379733037194,-0.003182182554555428,-0.03009597988492737
Cell 3,1970.0,1.25,3.744035903296092,0.530135933806147,4.7,0.022,-220.82009376466885,1282.1546386630362,0.026913425116699988,-0.0031825210688706455,-0.030095946185570634
Cell 3,1980.0,1.25,3.743090532597435,0.5293971631205678,4.7,0.022,-222.03083495904502,1300.6233603907895,0.02691309148702308,-0.0031828571743307494,-0.03009594866135383
Cell 3,1990.0,1.25,3.7421616393287347,0.5286583924349886,4.7,0.022,-223.03137120243628,1318.3716630036142,0.02691279566682616,-0.003183191306495181,-0.030095986973321342
Cell 3,2000.0,1.25,3.741247783304426,0.5279196217494094,4.7,0.022,-223.85804211050709,1335.455354917809,0.026912537060272433,-0.0031835238065746983,-0.03009606086684713
Cell 3,2010.0,1.25,3.7403478027672485,0.5271808510638303,4.7,0.022,-224.53802572711356,1351.9187335869137,0.02691231520884288,-0.003183854939283226,-0.030096170148126107
Cell 3,2020.0,1.25,3.7394604486585794,0.526442080378251,4.7,0.022,-225.09984965720287,1367.8091958365549,0.026912129718021115,-0.0031841850234434585,-0.030096314741464573
Cell 3,2030.0,1.25,3.738584933997821,0.5257033096926719,4.7,0.022,-225.55919385237576,1383.1555896411228,0.026911980310162373,-0.003184514225052287,-0.03009649453521466
Cell 3,2040.0,1.25,3.737720186725899,0.5249645390070927,4.7,0.022,-225.93817865446908,1397.9980118479143,0.02691186673274694,-0.003184842833556927,-0.030096709566303864
Cell 3,2050.0,1.25,3.736865555941651,0.5242257683215135,4.7,0.022,-226.24743910193502,1412.359721007786,0.02691178881057022,-0.0031851709939869554,-0.030096959804557177
Cell 3,2060.0,1.25,3.7360202250023478,0.5234869976359342,4.7,0.022,-226.50232348266218,1426.2708268461938,0.02691174639420862,-0.003185498927628333,-0.030097245321836955
Cell 3,2070.0,1.25,3.7351836154019136,0.522748226950355,4.7,0.022,-226.7108498521302,1439.7518854034788,0.026911739375349436,-0.0031858267756606183,-0.030097566151010054
Cell 3,2080.0,1.25,3.734355129902868,0.5220094562647759,4.7,0.022,-226.88291435813517,1452.8246669772343,0.026911767669552934,-0.003186154696645706,-0.03009792236619864
Cell 3,2090.0,1.25,3.73353429438887,0.5212706855791966,4.7,0.022,-227.0240835212826,1465.5060491267723,0.026911831212824838,-0.0031864828096755692,-0.03009831402250041
Cell 3,2100.0,1.25,3.732720640130864,0.5205319148936175,4.7,0.022,-227.14090636490073,1477.8131473955655,0.026911929958494674,-0.0031868112396729064,-0.03009874119816758
Cell 3,2110.0,1.25,3.731913802354406,0.5197931442080383,4.7,0.022,-227.2367751341335,1489.7591124039172,0.026912063868677814,-0.0031871400767513785,-0.03009920394542919
Cell 3,2120.0,1.25,3.7311133228708444,0.5190543735224591,4.7,0.022,-227.3180892672608,1501.3610787058205,0.026912232926049655,-0.0031874694559090567,-0.03009970238195871
Cell 3,2130.0,1.25,3.730318941707776,0.5183156028368799,4.7,0.022,-227.38599941398206,1512.6286614693963,0.02691243710792989,-0.003187799436769004,-0.030100236544698896
Cell 3,2140.0,1.25,3.7295304321042417,0.5175768321513008,4.7,0.022,-227.44101473223418,1523.5704655319932,0.02691267639162422,-0.0031881300693344565,-0.030100806460958675
Cell 3,2150.0,1.25,3.728747427544637,0.5168380614657215,4.7,0.022,-227.48770821855942,1534.2007629397267,0.026912950779984256,-0.0031884614670592832,-0.03010141224704354
Cell 3,2160.0,1.25,3.7279696621904406,0.5160992907801423,4.7,0.022,-227.52816398510913,1544.5302007687278,0.026913260272769662,-0.003188793706105217,-0.03010205397887488
Cell 3,2170.0,1.25,3.72719703053355,0.5153605200945631,4.7,0.022,-227.56035215742122,1554.5634966264115,0.026913604846135055,-0.0031891267974144648,-0.03010273164354952
Cell 3,2180.0,1.25,3.7264293435103077,0.514621749408984,4.7,0.022,-227.58481523396586,1564.3088113550912,0.026913984491364028,-0.0031894607904188873,-0.030103445281782916
Cell 3,2190.0,1.25,3.7256662419613216,0.5138829787234047,4.7,0.022,-227.60709471854534,1573.7809735473784,0.026914399244289337,-0.0031897958129779368,-0.030104195057267275
Cell 3,2200.0,1.25,3.724907675191244,0.5131442080378256,4.7,0.022,-227.62448453204888,1582.9834104076144,0.026914849080759005,-0.003190131861138649,-0.030104980941897654
Cell 3,2210.0,1.25,3.7241535198649833,0.5124054373522464,4.7,0.022,-227.63658158544058,1591.9225393644374,0.02691533399256437,-0.003190468964609887,-0.030105802957174257
Cell 3,2220.0,1.25,3.7234035159381533,0.5116666666666672,4.7,0.022,-227.64684306604067,1600.6096767155323,0.026915854010185754,-0.0031908072173506444,-0.0301066612275364
Cell 3,2230.0,1.25,3.722657562308558,0.510927895981088,4.7,0.022,-227.65480769218266,1609.0508183929342,0.02691640913133776,-0.0031911466447292727,-0.03010755577606703
Cell 3,2240.0,1.25,3.721915547337625,0.5101891252955087,4.7,0.022,-227.66055567369222,1617.252499183298,0.026916999359253894,-0.0031914872787255667,-0.03010848663797946
Cell 3,2250.0,1.25,3.7211773387356253,0.5094503546099296,4.7,0.022,-227.66470368284718,1625.221816966543,0.026917624703920166,-0.0031918291628769257,-0.030109453866797094
Cell 3,2260.0,1.25,3.7204428058403094,0.5087115839243503,4.7,0.022,-227.66795685638135,1632.965828907647,0.026918285178249908,-0.003192172342204335,-0.030110457520454242
Cell 3,2270.0,1.25,3.719711861208458,0.5079728132387712,4.7,0.022,-227.6704568200039,1640.4906449622722,0.026918980790446644,-0.0031925168433975565,-0.0301114976338442
Cell 3,2280.0,1.25,3.718984410037922,0.507234042553192,4.7,0.022,-227.6724719840804,1647.8024398237249,0.02691971155101819,-0.0031928626981942154,-0.030112574249212404
Cell 3,2290.0,1.25,3.7182603315062397,0.5064952718676128,4.7,0.022,-227.6740244563698,1654.9072728840038,0.02692047746799169,-0.0031932099525965887,-0.030113687420588276
Cell 3,2300.0,1.25,3.7175395655939685,0.5057565011820336,4.7,0.022,-227.67533956766965,1661.8107939280453,0.026921278552842008,-0.0031935586249532497,-0.030114837177795256
Cell 3,2310.0,1.25,3.716822045623743,0.5050177304964544,4.7,0.022,-227.6764967852032,1668.5184716817603,0.026922114815674286,-0.003193908737960805,-0.03011602355363509
Cell 3,2320.0,1.25,3.716107715470086,0.5042789598108752,4.7,0.022,-227.67751881247023,1675.035535478004,0.026922986266188845,-0.0031942603102376264,-0.03011724657642647
Cell 3,2330.0,1.25,3.715396529536788,0.503540189125296,4.7,0.022,-227.6783715892998,1681.366975256613,0.026923892913482718,-0.003194613356106442,-0.03011850626958916
Cell 3,2340.0,1.25,3.7146883242714055,0.5028014184397167,4.7,0.022,-227.67951674212236,1687.5192713543947,0.026924834777794296,-0.0031949679503947646,-0.03011980272818906
Cell 3,2350.0,1.25,3.7139831122329063,0.5020626477541376,4.7,0.022,-227.68064879693702,1693.4964405632927,0.026925811864195064,-0.0031953240808938587,-0.030121135945088924
Cell 3,2360.0,1.25,3.713280855780821,0.5013238770685583,4.7,0.022,-227.68166615720293,1699.303076381897,0.026926824182104913,-0.0031956817610319845,-0.030122505943136896
Cell 3,2370.0,1.25,3.7125815237824997,0.5005851063829792,4.7,0.022,-227.68242778279455,1704.9435871471505,0.026927871740287837,-0.003196041001519281,-0.03012391274180712
Cell 3,2380.0,1.25,3.71188509303731,0.4998463356973999,4.7,0.022,-227.68274691957777,1710.422176400898,0.02692895454656617,-0.003196401809451186,-0.030125356356017353
Cell 3,2390.0,1.25,3.711191516015773,0.49910756501182063,4.7,0.022,-227.6826653509106,1715.7434027188356,0.026930072613964545,-0.0031967642051666714,-0.03012683681913122
Cell 3,2400.0,1.25,3.710501220928965,0.4983687943262414,4.7,0.022,-227.68259079252857,1720.865731685888,0.02693122596466921,-0.003197127956067178,-0.030128353920736387
Cell 3,2410.0,1.25,3.7098133435868066,0.4976300236406622,4.7,0.022,-227.68252651956027,1725.8675233443719,0.026932414612184676,-0.0031974935169155933,-0.03012990812910027
Cell 3,2420.0,1.25,3.709128055354908,0.49689125295508296,4.7,0.022,-227.68247197701203,1730.73440715365,0.026933638570553694,-0.003197860796469516,-0.03013149936702321
Cell 3,2430.0,1.25,3.7084453222445384,0.4961524822695038,4.7,0.022,-227.6824261300044,1735.4711554308087,0.026934897854255027,-0.003198229812685954,-0.03013312766694098
Cell 3,2440.0,1.25,3.707765194511829,0.49541371158392455,4.7,0.022,-227.68238809411196,1740.0744503687747,0.026936192478177894,-0.003198600537623799,-0.030134793015801693
Cell 3,2450.0,1.25,3.707087577128687,0.49467494089834535,4.7,0.022,-227.68235439326963,1744.5524487728544,0.026937522457531615,-0.003198973023242142,-0.030136495480773757
Cell 3,2460.0,1.25,3.7064125464278956,0.49393617021276615,4.7,0.022,-227.68232695414918,1748.9016636200686,0.02693888780818635,-0.003199347227021416,-0.030138235035207767
Cell 3,2470.0,1.25,3.705740109228305,0.4931973995271869,4.7,0.022,-227.68230552182104,1753.1232016103677,0.026940288546340098,-0.0031997231442854514,-0.03014001169062555
Cell 3,2480.0,1.25,3.705069911929943,0.4924586288416077,4.7,0.022,-227.68228335449385,1757.2463307953585,0.02694172468835602,-0.0032001009760656675,-0.03014182566442169
Cell 3,2490.0,1.25,3.704402233681929,0.4917198581560285,4.7,0.022,-227.68226510697968,1761.2508434235424,0.026943196251460487,-0.0032004805656170314,-0.030143676817077518
Cell 3,2500.0,1.25,3.703737093648656,0.4909810874704493,4.7,0.022,-227.68225077923853,1765.1367394949848,0.026944703253129088,-0.0032008619017362544,-0.030145565154865342
Cell 3,2510.0,1.25,3.703074510127587,0.49024231678487007,4.7,0.022,-227.68224037128857,1768.9040190096348,0.026946245711263393,-0.0032012449732351815,-0.030147490684498575
Cell 3,2520.0,1.25,3.7024145005512206,0.4895035460992908,4.7,0.022,-227.682233883128,1772.5526819674924,0.02694782364419159,-0.003201629768940646,-0.030149453413132236
Cell 3,2530.0,1.25,3.701756619350699,0.4887647754137116,4.7,0.022,-227.68222562397386,1776.1213045788245,0.02694943707044886,-0.0032020165533123307,-0.030151453623761194
Cell 3,2540.0,1.25,3.7011011558847775,0.4880260047281324,4.7,0.022,-227.68221893174996,1779.5872599111826,0.026951086009335923,-0.0032024051577165227,-0.030153491167052446
Cell 3,2550.0,1.25,3.7004481535561595,0.48728723404255314,4.7,0.022,-227.68221414241088,1782.9482707302377,0.026952770480472038,-0.0032027955566897833,-0.03015556603716182
Cell 3,2560.0,1.25,3.6997976276042253,0.486548463356974,4.7,0.022,-227.68221125596392,1786.2043370359388,0.0269544905038928,-0.0032031877409486693,-0.03015767824484147
Cell 3,2570.0,1.25,3.699149592451511,0.48580969267139473,4.7,0.022,-227.68221027237632,1789.355458828286,0.026956246100063617,-0.0032035817012214533,-0.03015982780128507
Cell 3,2580.0,1.25,3.698503686438167,0.48507092198581553,4.7,0.022,-227.68220834294516,1792.4348645380524,0.026958037289773005,-0.0032039776618571136,-0.03016201495163012
Cell 3,2590.0,1.25,3.6978600809522124,0.4843321513002363,4.7,0.022,-227.68220665308218,1795.428727260667,0.026959864094387182,-0.0032043755200641478,-0.03016423961445133
Cell 3,2600.0,1.25,3.697218855272893,0.48359338061465706,4.7,0.022,-227.6822057031186,1798.3312107063248,0.026961726535680897,-0.003204775227557657,-0.030166501763238554
Cell 3,2610.0,1.25,3.6965800218298157,0.48285460992907786,4.7,0.022,-227.68220549306716,1801.1423148750182,0.026963624635843002,-0.003205176776844586,-0.030168801412687588
Cell 3,2620.0,1.25,3.695943592283334,0.48211583924349866,4.7,0.022,-227.68220602291876,1803.8620397667619,0.026965558417495688,-0.0032055801604414557,-0.030171138577937143
Cell 3,2630.0,1.25,3.6953093219011772,0.4813770685579194,4.7,0.022,-227.68220628960444,1806.514375810817,0.026967527903658042,-0.003205985536969201,-0.030173513440627242
Cell 3,2640.0,1.25,3.6946772465939457,0.48063829787234025,4.7,0.022,-227.68220638640742,1809.097091387739,0.026969533117822714,-0.003206392886356759,-0.03017592600417947
Cell 3,2650.0,1.25,3.694047444401809,0.479899527186761,4.7,0.022,-227.68220657668462,1811.6038878995969,0.026971574083924792,-0.0032068021596884304,-0.030178376243613223
Cell 3,2660.0,1.25,3.693419912132839,0.4791607565011818,4.7,0.022,-227.68220680816557,1814.0360157366013,0.026973650826324178,-0.0032072133602177016,-0.03018086418654188
Cell 3,2670.0,1.25,3.6927946460225645,0.4784219858156026,4.7,0.022,-227.68220702856343,1816.3947252889557,0.026975763369817884,-0.003207626491410498,-0.03018338986122838
